mid,formula,site_index,cation,anion,cn,q,r0,b,n_shells_in_material,shell_weight,R_1,R_2,R_3,R_4,R_5,R_6
mp-1644153,Li7Mn5O12,2,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.04077894595,2.08569338519,2.10359111201,2.15297047872,2.15956053652,2.5333592096
mp-1644153,Li7Mn5O12,3,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.02772881244,2.09945029814,2.10684238139,2.15002955179,2.17157825054,2.54779398968
mp-1644153,Li7Mn5O12,4,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.02772881244,2.09945029814,2.10684238139,2.15002955179,2.17157825054,2.54779398968
mp-1644153,Li7Mn5O12,5,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.04077894595,2.08569338519,2.10359111201,2.15297047872,2.15956053652,2.5333592096
mp-1644153,Li7Mn5O12,6,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.05847745627,2.11013149505,2.11863802667,2.13546546928,2.15491647824,2.29611916605
mp-1644153,Li7Mn5O12,7,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.02913041451,2.0468539033,2.1063373191,2.14449827942,2.17374723642,2.51200263162
mp-1644153,Li7Mn5O12,8,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.02913041451,2.0468539033,2.1063373191,2.14449827942,2.17374723642,2.51200263162
mp-1644153,Li7Mn5O12,9,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.05847745627,2.11013149505,2.11863802667,2.13546546928,2.15491647824,2.29611916605
mp-1644153,Li7Mn5O12,10,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.08652457013,2.09334182429,2.12466479132,2.20797686352,2.21783069296,2.2718942091
mp-1644153,Li7Mn5O12,11,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.04663655218,2.12183682033,2.13989737508,2.14626169962,2.21224786096,2.43764038577
mp-1644153,Li7Mn5O12,12,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.08652457013,2.09334182429,2.12466479132,2.20797686352,2.21783069296,2.2718942091
mp-1644153,Li7Mn5O12,13,Li,O,6,1,2.15962492724,0.00578718488555,14,0.0714285714286,2.04663655218,2.12183682033,2.13989737508,2.14626169962,2.21224786096,2.43764038577
mp-1644867,Li7Mn5O12,0,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.099065516,2.1033613772,2.14447209178,2.31161000356,2.33690496208,2.37227767441
mp-1644867,Li7Mn5O12,1,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.09969545597,2.11173666141,2.15160692933,2.29763501676,2.33510284996,2.37883697359
mp-1644867,Li7Mn5O12,2,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.1106966479,2.11227005046,2.12945496298,2.13492545418,2.16073731981,2.16152337343
mp-1644867,Li7Mn5O12,3,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.07910522828,2.08052816415,2.13580722849,2.1365320668,2.1653885329,2.16711870406
mp-1644867,Li7Mn5O12,4,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.04673927163,2.04995291779,2.13117854439,2.13134234681,2.16806071498,2.17288977985
mp-1644867,Li7Mn5O12,5,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.06541248413,2.06727737972,2.09658636705,2.09776371386,2.1617519103,2.16243867682
mp-1644867,Li7Mn5O12,6,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,1.99257011093,2.01840606998,2.12087553971,2.18173033473,2.1847435069,2.56313609233
mp-1644867,Li7Mn5O12,7,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.06657815737,2.11657421644,2.18905703671,2.21098385746,2.2677817943,2.53053489754
mp-1644867,Li7Mn5O12,8,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.08060201451,2.12491420779,2.18041209383,2.20551131518,2.27011543303,2.51659832684
mp-1644867,Li7Mn5O12,9,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,1.98943261749,2.02080804751,2.11980613574,2.17609999875,2.18573452243,2.56683028545
mp-1644867,Li7Mn5O12,10,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.08077968401,2.09049096176,2.09572512801,2.10349750286,2.23009382082,2.24519524128
mp-1644867,Li7Mn5O12,11,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.07377707514,2.08848520649,2.09353771167,2.0989409182,2.16442732114,2.28534247539
mp-1644867,Li7Mn5O12,12,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.08238342086,2.09050621022,2.09136414639,2.11624894676,2.22320953205,2.24861969187
mp-1644867,Li7Mn5O12,13,Li,O,6,1,2.20567681053,-0.0224607090501,14,0.0714285714286,2.0721209109,2.08688233472,2.08886781499,2.10176796784,2.16761812104,2.2873537889
mp-1645043,Li7Mn4CoO12,0,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.04714224543,2.04714224543,2.06066626269,2.06066626269,2.21708327031,2.21708327031
mp-1645043,Li7Mn4CoO12,1,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.05345441093,2.05345441093,2.05824173303,2.05824173303,2.21151180115,2.21151180115
mp-1645043,Li7Mn4CoO12,2,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.04590317871,2.06839178022,2.089384415,2.21738479027,2.22363216023,2.38857468991
mp-1645043,Li7Mn4CoO12,3,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.03595549201,2.08316669543,2.09750613008,2.20634756727,2.22303534936,2.3709061561
mp-1645043,Li7Mn4CoO12,4,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.03595549201,2.08316669543,2.09750613008,2.20634756727,2.22303534936,2.3709061561
mp-1645043,Li7Mn4CoO12,5,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.04590317871,2.06839178022,2.089384415,2.21738479027,2.22363216023,2.38857468991
mp-1645043,Li7Mn4CoO12,6,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.02570396034,2.05107254134,2.13125966044,2.13942909084,2.18358449252,2.42488610685
mp-1645043,Li7Mn4CoO12,7,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.01496182954,2.07600182198,2.14267380399,2.14549311657,2.15378718804,2.43450925037
mp-1645043,Li7Mn4CoO12,8,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.02570396034,2.05107254134,2.13125966044,2.13942909084,2.18358449252,2.42488610685
mp-1645043,Li7Mn4CoO12,9,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.01496182954,2.07600182198,2.14267380399,2.14549311657,2.15378718804,2.43450925037
mp-1645043,Li7Mn4CoO12,10,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.01230986362,2.04359522304,2.10909590155,2.12797923613,2.13427198414,2.47419077478
mp-1645043,Li7Mn4CoO12,11,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.03923917639,2.11707542814,2.12365354134,2.15465947902,2.15995224297,2.19027690135
mp-1645043,Li7Mn4CoO12,12,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.01230986362,2.04359522304,2.10909590155,2.12797923613,2.13427198414,2.47419077478
mp-1645043,Li7Mn4CoO12,13,Li,O,6,1,2.09080207766,0.0356774644667,14,0.0714285714286,2.03923917639,2.11707542814,2.12365354134,2.15465947902,2.15995224297,2.19027690135
mp-1645230,Li4TiCo5O12,0,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.10571241838,2.10940603515,2.17664723254,2.17837490537,2.19046871449,2.21400275713
mp-1645230,Li4TiCo5O12,1,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.12417932062,2.13216817575,2.13476620958,2.15459650258,2.17360072087,2.20856751975
mp-1645230,Li4TiCo5O12,2,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.10571241838,2.10940603515,2.17664723254,2.17837490537,2.19046871449,2.21400275713
mp-1645230,Li4TiCo5O12,3,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.12417932062,2.13216817575,2.13476620958,2.15459650258,2.17360072087,2.20856751975
mp-1645230,Li4TiCo5O12,4,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08527927199,2.14050843486,2.14761298715,2.16589534896,2.18486964901,2.2321941165
mp-1645230,Li4TiCo5O12,5,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08346365919,2.14563883254,2.14893903747,2.16593401353,2.18328556468,2.23328480545
mp-1645230,Li4TiCo5O12,6,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08527927199,2.14050843486,2.14761298715,2.16589534896,2.18486964901,2.2321941165
mp-1645230,Li4TiCo5O12,7,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08346365919,2.14563883254,2.14893903747,2.16593401353,2.18328556468,2.23328480545
mp-1645230,Li4TiCo5O12,8,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.10571241838,2.10940603515,2.17664723254,2.17837490537,2.19046871449,2.21400275713
mp-1645230,Li4TiCo5O12,9,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.12417932062,2.13216817575,2.13476620958,2.15459650258,2.17360072087,2.20856751975
mp-1645230,Li4TiCo5O12,10,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.10571241838,2.10940603515,2.17664723254,2.17837490537,2.19046871449,2.21400275713
mp-1645230,Li4TiCo5O12,11,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.12417932062,2.13216817575,2.13476620958,2.15459650258,2.17360072087,2.20856751975
mp-1645230,Li4TiCo5O12,12,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08527927199,2.14050843486,2.14761298715,2.16589534896,2.18486964901,2.2321941165
mp-1645230,Li4TiCo5O12,13,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08346365919,2.14563883254,2.14893903747,2.16593401353,2.18328556468,2.23328480545
mp-1645230,Li4TiCo5O12,14,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08527927199,2.14050843486,2.14761298715,2.16589534896,2.18486964901,2.2321941165
mp-1645230,Li4TiCo5O12,15,Li,O,6,1,1.86950128875,0.161160773937,16,0.0625,2.08346365919,2.14563883254,2.14893903747,2.16593401353,2.18328556468,2.23328480545
mp-1646544,Li7Mn5O12,0,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.06416213473,2.08274759311,2.09097197218,2.09427016869,2.19555647948,2.20960964756
mp-1646544,Li7Mn5O12,1,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.06416213473,2.08274759311,2.09097197218,2.09427016869,2.19555647948,2.20960964756
mp-1646544,Li7Mn5O12,2,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.04075417666,2.09192147042,2.12877981477,2.14325627912,2.16131550126,2.51985444893
mp-1646544,Li7Mn5O12,3,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.03521892561,2.07784886859,2.11993084605,2.15645593185,2.1763890944,2.53111062332
mp-1646544,Li7Mn5O12,4,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.04075417666,2.09192147042,2.12877981477,2.14325627912,2.16131550126,2.51985444893
mp-1646544,Li7Mn5O12,5,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.03521892561,2.07784886859,2.11993084605,2.15645593185,2.1763890944,2.53111062332
mp-1646544,Li7Mn5O12,6,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.03888619925,2.09089124735,2.10024353192,2.12779010058,2.22286667188,2.4811546984
mp-1646544,Li7Mn5O12,7,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.09821266181,2.11200395615,2.11696215583,2.1185615606,2.13621172503,2.25543278451
mp-1646544,Li7Mn5O12,8,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.09821266181,2.11200395615,2.11696215583,2.1185615606,2.13621172503,2.25543278451
mp-1646544,Li7Mn5O12,9,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.03888619925,2.09089124735,2.10024353192,2.12779010058,2.22286667188,2.4811546984
mp-1646544,Li7Mn5O12,10,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.09292345374,2.11619175279,2.13197751805,2.20775290096,2.20890400326,2.22704242812
mp-1646544,Li7Mn5O12,11,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.04258526315,2.10200525923,2.16174914741,2.16208441549,2.22907000045,2.43178962098
mp-1646544,Li7Mn5O12,12,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.09292345374,2.11619175279,2.13197751805,2.20775290096,2.20890400326,2.22704242812
mp-1646544,Li7Mn5O12,13,Li,O,6,1,2.12248565098,0.0268569489026,14,0.0714285714286,2.04258526315,2.10200525923,2.16174914741,2.16208441549,2.22907000045,2.43178962098
mp-1646634,Li7Mn5O12,0,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.05714927926,2.05714927926,2.06708662094,2.06708662094,2.2082852076,2.2082852076
mp-1646634,Li7Mn5O12,1,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.08124799783,2.08124799783,2.086416341,2.086416341,2.22202520688,2.22202520688
mp-1646634,Li7Mn5O12,2,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.05289544748,2.11074841039,2.11765106234,2.15508709061,2.16130944075,2.25835158895
mp-1646634,Li7Mn5O12,3,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,1.99974006317,2.06244185787,2.15317992787,2.16096722955,2.17957701734,2.56568061303
mp-1646634,Li7Mn5O12,4,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.05289544748,2.11074841039,2.11765106234,2.15508709061,2.16130944075,2.25835158895
mp-1646634,Li7Mn5O12,5,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,1.99974006317,2.06244185787,2.15317992787,2.16096722955,2.17957701734,2.56568061303
mp-1646634,Li7Mn5O12,6,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.05493681976,2.07188262216,2.12545318668,2.19027148539,2.24809557974,2.46525532664
mp-1646634,Li7Mn5O12,7,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.07657963013,2.08794562635,2.11877359311,2.18123721205,2.23206275044,2.46888080041
mp-1646634,Li7Mn5O12,8,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.05493681976,2.07188262216,2.12545318668,2.19027148539,2.24809557974,2.46525532664
mp-1646634,Li7Mn5O12,9,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.07657963013,2.08794562635,2.11877359311,2.18123721205,2.23206275044,2.46888080041
mp-1646634,Li7Mn5O12,10,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,1.99594203853,2.07867645036,2.10513539074,2.16443451817,2.17473757755,2.60086380441
mp-1646634,Li7Mn5O12,11,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.0324045123,2.13857895886,2.15141586424,2.15544823375,2.17899711137,2.18878224341
mp-1646634,Li7Mn5O12,12,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,1.99594203853,2.07867645036,2.10513539074,2.16443451817,2.17473757755,2.60086380441
mp-1646634,Li7Mn5O12,13,Li,O,6,1,2.05167726694,0.0651623712273,14,0.0714285714286,2.0324045123,2.13857895886,2.15141586424,2.15544823375,2.17899711137,2.18878224341
mp-1646892,Li7Mn5O12,0,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.0530877929,2.07099769036,2.08276934604,2.08386393064,2.18756066831,2.22379407781
mp-1646892,Li7Mn5O12,1,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.0530877929,2.07099769036,2.08276934604,2.08386393064,2.18756066831,2.22379407781
mp-1646892,Li7Mn5O12,2,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.03266211087,2.11031945806,2.15282424748,2.17097387549,2.19519561882,2.19647898817
mp-1646892,Li7Mn5O12,3,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.02431433625,2.10709859056,2.1114199516,2.13336168534,2.16604466988,2.51969706702
mp-1646892,Li7Mn5O12,4,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.02431433625,2.10709859056,2.1114199516,2.13336168534,2.16604466988,2.51969706702
mp-1646892,Li7Mn5O12,5,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.03266211087,2.11031945806,2.15282424748,2.17097387549,2.19519561882,2.19647898817
mp-1646892,Li7Mn5O12,6,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.06642499685,2.09240996162,2.12560008757,2.21149095559,2.23500167704,2.42990154452
mp-1646892,Li7Mn5O12,7,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.07401880296,2.08372223507,2.11154073826,2.20769320893,2.21632165977,2.42748818623
mp-1646892,Li7Mn5O12,8,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.07401880296,2.08372223507,2.11154073826,2.20769320893,2.21632165977,2.42748818622
mp-1646892,Li7Mn5O12,9,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.06642499685,2.09240996162,2.12560008757,2.21149095559,2.23500167704,2.42990154452
mp-1646892,Li7Mn5O12,10,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,1.99334840402,2.05070106216,2.11565993392,2.15371340579,2.18854573785,2.5322292212
mp-1646892,Li7Mn5O12,11,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.04416572256,2.09564347914,2.16653264403,2.1688997568,2.17799118498,2.22616149903
mp-1646892,Li7Mn5O12,12,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,2.04416572256,2.09564347914,2.16653264403,2.1688997568,2.17799118498,2.22616149903
mp-1646892,Li7Mn5O12,13,Li,O,6,1,2.07421325343,0.0487371579865,14,0.0714285714286,1.99334840402,2.05070106216,2.11565993392,2.15371340579,2.18854573785,2.5322292212
mp-1647928,Li7Mn5O12,0,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.01239020063,2.10650715178,2.16704791633,2.19532474057,2.20984344723,2.4514807125
mp-1647928,Li7Mn5O12,1,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.05250992574,2.08160118236,2.11757471912,2.13588619168,2.1402586398,2.24387676933
mp-1647928,Li7Mn5O12,2,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.05352497732,2.08507504155,2.15674452597,2.15992452782,2.19450003606,2.25300804108
mp-1647928,Li7Mn5O12,3,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.11814688696,2.16460672502,2.17642023448,2.17945312081,2.33995430547,2.53434344711
mp-1647928,Li7Mn5O12,4,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.05145856201,2.06348292354,2.11827938401,2.12150245353,2.15674966637,2.24117722418
mp-1647928,Li7Mn5O12,5,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.02615063965,2.09664551388,2.14990995372,2.1544165851,2.26707830107,2.47712670299
mp-1647928,Li7Mn5O12,6,Li,O,6,1,2.22876085934,-0.0352032445732,7,0.142857142857,2.06077622276,2.0720081536,2.08837711787,2.10384339884,2.16687059776,2.18003691997
mp-1648171,Li7Mn5O12,0,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.08537687731,2.08730338503,2.09115072352,2.09194141189,2.22362349278,2.22956458698
mp-1648171,Li7Mn5O12,1,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.05615510507,2.05694856588,2.08809774903,2.08828690118,2.2039346558,2.20671326166
mp-1648171,Li7Mn5O12,2,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.03270240149,2.10131122495,2.11325135465,2.12114620175,2.15961995007,2.57026357115
mp-1648171,Li7Mn5O12,3,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.039661958,2.05875503663,2.08886563623,2.16327514709,2.19005791301,2.59487097074
mp-1648171,Li7Mn5O12,4,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.02968641708,2.10336235967,2.10811210181,2.12351228574,2.16175010825,2.56921003295
mp-1648171,Li7Mn5O12,5,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.04113675572,2.06360667697,2.08428760708,2.16640204145,2.18604701637,2.59977202906
mp-1648171,Li7Mn5O12,6,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.05733666995,2.09672591074,2.11431635032,2.14401547869,2.19179489384,2.30100874154
mp-1648171,Li7Mn5O12,7,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.02084361613,2.02502840417,2.11766878332,2.16132025913,2.16645461898,2.5578392825
mp-1648171,Li7Mn5O12,8,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.05338973731,2.10810210202,2.11433993207,2.14443143885,2.18499834635,2.3044248589
mp-1648171,Li7Mn5O12,9,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.02579455733,2.02782303442,2.1099367219,2.16091006872,2.16721267292,2.55480972895
mp-1648171,Li7Mn5O12,10,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.09820427867,2.1226018986,2.12838688409,2.13307031883,2.17953597774,2.47501409059
mp-1648171,Li7Mn5O12,11,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.06258361659,2.08895968143,2.09768631465,2.21331892814,2.23249871335,2.3252525247
mp-1648171,Li7Mn5O12,12,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.06469836887,2.08851951505,2.0990030213,2.21648604964,2.23122393059,2.32801746019
mp-1648171,Li7Mn5O12,13,Li,O,6,1,2.07733682104,0.050631682316,14,0.0714285714286,2.09726622706,2.11918858145,2.12856922743,2.1367875595,2.17611432998,2.47598186803
mp-1648494,Li7Co5O12,0,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.04317750964,2.04317750964,2.05096729397,2.05096729397,2.13716107738,2.13716107738
mp-1648494,Li7Co5O12,1,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.0453970789,2.0453970789,2.0569016878,2.0569016878,2.10003099651,2.10003099651
mp-1648494,Li7Co5O12,2,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.98559914692,2.13489299991,2.13918890709,2.14604297811,2.16902148784,2.16926714352
mp-1648494,Li7Co5O12,3,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.00873105628,2.05146562003,2.08099448353,2.1468950778,2.18645256605,2.19694653507
mp-1648494,Li7Co5O12,4,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.98559914692,2.13489299991,2.13918890709,2.14604297811,2.16902148784,2.16926714352
mp-1648494,Li7Co5O12,5,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.00873105628,2.05146562003,2.08099448353,2.1468950778,2.18645256605,2.19694653507
mp-1648494,Li7Co5O12,6,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.05627370912,2.1079692626,2.13366999591,2.14684948103,2.16250204742,2.19636730117
mp-1648494,Li7Co5O12,7,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.07445554989,2.08453582782,2.09943084645,2.12776282024,2.19402400896,2.22532428344
mp-1648494,Li7Co5O12,8,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.99379401722,2.06879572188,2.09143929965,2.1238680702,2.12671700761,2.22335752424
mp-1648494,Li7Co5O12,9,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.06357187945,2.08268927345,2.10145159935,2.12243054478,2.13526598035,2.20220466926
mp-1648494,Li7Co5O12,10,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.05627370912,2.1079692626,2.13366999591,2.14684948103,2.16250204742,2.19636730117
mp-1648494,Li7Co5O12,11,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.07445554989,2.08453582782,2.09943084645,2.12776282024,2.19402400896,2.22532428344
mp-1648494,Li7Co5O12,12,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.99379401722,2.06879572188,2.09143929965,2.1238680702,2.12671700761,2.22335752424
mp-1648494,Li7Co5O12,13,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.06357187945,2.08268927345,2.10145159935,2.12243054478,2.13526598035,2.20220466926
mp-1648494,Li7Co5O12,14,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.04317750964,2.04317750964,2.05096729397,2.05096729397,2.13716107738,2.13716107738
mp-1648494,Li7Co5O12,15,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.0453970789,2.0453970789,2.0569016878,2.0569016878,2.10003099651,2.10003099651
mp-1648494,Li7Co5O12,16,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.98559914692,2.13489299991,2.13918890709,2.14604297811,2.16902148784,2.16926714352
mp-1648494,Li7Co5O12,17,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.00873105628,2.05146562003,2.08099448353,2.1468950778,2.18645256605,2.19694653507
mp-1648494,Li7Co5O12,18,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.98559914692,2.13489299991,2.13918890709,2.14604297811,2.16902148784,2.16926714352
mp-1648494,Li7Co5O12,19,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.00873105628,2.05146562003,2.08099448353,2.1468950778,2.18645256605,2.19694653507
mp-1648494,Li7Co5O12,20,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.05627370912,2.1079692626,2.13366999591,2.14684948103,2.16250204742,2.19636730117
mp-1648494,Li7Co5O12,21,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.07445554989,2.08453582782,2.09943084645,2.12776282024,2.19402400896,2.22532428344
mp-1648494,Li7Co5O12,22,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.99379401722,2.06879572188,2.09143929965,2.1238680702,2.12671700761,2.22335752424
mp-1648494,Li7Co5O12,23,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.06357187945,2.08268927345,2.10145159935,2.12243054478,2.13526598035,2.20220466926
mp-1648494,Li7Co5O12,24,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.05627370912,2.1079692626,2.13366999591,2.14684948103,2.16250204742,2.19636730117
mp-1648494,Li7Co5O12,25,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.07445554989,2.08453582782,2.09943084645,2.12776282024,2.19402400896,2.22532428344
mp-1648494,Li7Co5O12,26,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,1.99379401722,2.06879572188,2.09143929965,2.1238680702,2.12671700761,2.22335752424
mp-1648494,Li7Co5O12,27,Li,O,6,1,2.0238834693,0.0492842798565,28,0.0357142857143,2.06357187945,2.08268927345,2.10145159935,2.12243054478,2.13526598035,2.20220466926
